Zeit von [CET/CEST];Zeit bis [CET/CEST];Preis Erstveröffentlichung [EUR/MWh];Preis 15 min [EUR/MWh];Preis final [EUR/MWh],,,
05.08.2023 15:45:00;05.08.2023 16:00:00;41,23;41,23;50,49
05.08.2023 16:00:00;05.08.2023 16:15:00;11,85;11,85;13,50
05.08.2023 16:15:00;05.08.2023 16:30:00;49,00;44,05;42,62
05.08.2023 16:30:00;05.08.2023 16:45:00;121,43;121,43;121,45
05.08.2023 16:45:00;05.08.2023 17:00:00;118,97;118,97;118,63
05.08.2023 17:00:00;05.08.2023 17:15:00;22,35;22,35;30,55
05.08.2023 17:15:00;05.08.2023 17:30:00;-3,32;-3,32;-0,49
05.08.2023 17:30:00;05.08.2023 17:45:00;116,26;119,12;115,73
05.08.2023 17:45:00;05.08.2023 18:00:00;125,65;128,61;128,61
05.08.2023 18:00:00;05.08.2023 18:15:00;94,91;95,40;95,40
05.08.2023 18:15:00;05.08.2023 18:30:00;104,83;104,83;105,44
05.08.2023 18:30:00;05.08.2023 18:45:00;134,92;134,92;134,76
05.08.2023 18:45:00;05.08.2023 19:00:00;122,51;122,51;122,49
05.08.2023 19:00:00;05.08.2023 19:15:00;113,22;113,22;113,19
05.08.2023 19:15:00;05.08.2023 19:30:00;114,75;114,75;82,10
05.08.2023 19:30:00;05.08.2023 19:45:00;89,77;89,91;89,91
05.08.2023 19:45:00;05.08.2023 20:00:00;27,43;27,43;27,43
05.08.2023 20:00:00;05.08.2023 20:15:00;117,23;117,23;117,21
05.08.2023 20:15:00;05.08.2023 20:30:00;120,92;120,92;120,98
05.08.2023 20:30:00;05.08.2023 20:45:00;89,97;89,84;86,81
05.08.2023 20:45:00;05.08.2023 21:00:00;113,24;113,24;113,15
05.08.2023 21:00:00;05.08.2023 21:15:00;119,36;120,24;120,24
05.08.2023 21:15:00;05.08.2023 21:30:00;108,48;108,26;108,26
05.08.2023 21:30:00;05.08.2023 21:45:00;103,60;104,35;100,47
05.08.2023 21:45:00;05.08.2023 22:00:00;104,68;108,65;104,49
05.08.2023 22:00:00;05.08.2023 22:15:00;143,03;144,16;136,70
05.08.2023 22:15:00;05.08.2023 22:30:00;113,63;114,84;109,61
05.08.2023 22:30:00;05.08.2023 22:45:00;96,38;103,16;103,16
05.08.2023 22:45:00;05.08.2023 23:00:00;93,15;115,89;115,89
05.08.2023 23:00:00;05.08.2023 23:15:00;125,34;123,21;123,21
05.08.2023 23:15:00;05.08.2023 23:30:00;103,93;104,81;104,81
05.08.2023 23:30:00;05.08.2023 23:45:00;95,49;94,91;94,91
05.08.2023 23:45:00;06.08.2023 00:00:00;76,47;76,60;73,26
06.08.2023 00:00:00;06.08.2023 00:15:00;95,74;126,62;122,52
06.08.2023 00:15:00;06.08.2023 00:30:00;3,57;3,57;-0,57
06.08.2023 00:30:00;06.08.2023 00:45:00;96,46;109,28;106,12
06.08.2023 00:45:00;06.08.2023 01:00:00;98,26;84,37;81,64
06.08.2023 01:00:00;06.08.2023 01:15:00;82,65;87,24;87,24
06.08.2023 01:15:00;06.08.2023 01:30:00;78,90;79,61;79,13
06.08.2023 01:30:00;06.08.2023 01:45:00;69,06;53,67;49,9
06.08.2023 01:45:00;06.08.2023 02:00:00;-2,57;-2,57;-2,57
06.08.2023 02:00:00;06.08.2023 02:15:00;76,96;76,91;74,19
06.08.2023 02:15:00;06.08.2023 02:30:00;21,25;21,25;21,35
06.08.2023 02:30:00;06.08.2023 02:45:00;-0,76;-0,76;-1,16
06.08.2023 02:45:00;06.08.2023 03:00:00;3,41;3,41;3,47
06.08.2023 03:00:00;06.08.2023 03:15:00;72,32;72,32;-167,56
06.08.2023 03:15:00;06.08.2023 03:30:00;105,93;105,93;105,93
06.08.2023 03:30:00;06.08.2023 03:45:00;65,55;65,55;64,44
06.08.2023 03:45:00;06.08.2023 04:00:00;59,75;59,75;-0,52
06.08.2023 04:00:00;06.08.2023 04:15:00;62,41;62,41;56,50
06.08.2023 04:15:00;06.08.2023 04:30:00;58,63;58,63;55,48
06.08.2023 04:30:00;06.08.2023 04:45:00;69,22;69,22;65,23
06.08.2023 04:45:00;06.08.2023 05:00:00;3,88;3,88;3,93
06.08.2023 05:00:00;06.08.2023 05:15:00;17,45;18,22;15,11
06.08.2023 05:15:00;06.08.2023 05:30:00;49,77;49,77;49,65
06.08.2023 05:30:00;06.08.2023 05:45:00;110,18;110,18;110,18
06.08.2023 05:45:00;06.08.2023 06:00:00;70,89;70,89;70,89
06.08.2023 06:00:00;06.08.2023 06:15:00;108,85;108,85;108,58
06.08.2023 06:15:00;06.08.2023 06:30:00;9,28;9,68;9,68
06.08.2023 06:30:00;06.08.2023 06:45:00;12,54;13,74;13,74
06.08.2023 06:45:00;06.08.2023 07:00:00;6,48;6,48;4,70
06.08.2023 07:00:00;06.08.2023 07:15:00;37,09;29,02;6,30
06.08.2023 07:15:00;06.08.2023 07:30:00;44,07;42,90;40,46
06.08.2023 07:30:00;06.08.2023 07:45:00;110,20;110,20;110,20
06.08.2023 07:45:00;06.08.2023 08:00:00;57,11;58,10;55,43
06.08.2023 08:00:00;06.08.2023 08:15:00;6,84;5,83;-1,15
06.08.2023 08:15:00;06.08.2023 08:30:00;-43,17;-43,17;-45,98
06.08.2023 08:30:00;06.08.2023 08:45:00;-64,49;-64,49;-62,10
06.08.2023 08:45:00;06.08.2023 09:00:00;-149,49;-149,49;-149,52
06.08.2023 09:00:00;06.08.2023 09:15:00;-236,35;-236,35;-237,19
06.08.2023 09:15:00;06.08.2023 09:30:00;-165,00;-165,00;-164,56
06.08.2023 09:30:00;06.08.2023 09:45:00;12,76;12,88;9,40
06.08.2023 09:45:00;06.08.2023 10:00:00;-81,77;-81,77;-81,59
06.08.2023 10:00:00;06.08.2023 10:15:00;114,95;114,95;113,41
06.08.2023 10:15:00;06.08.2023 10:30:00;98,98;98,98;94,11
06.08.2023 10:30:00;06.08.2023 10:45:00;96,87;96,87;94,42
06.08.2023 10:45:00;06.08.2023 11:00:00;111,46;111,46;106,53
06.08.2023 11:00:00;06.08.2023 11:15:00;98,04;98,04;92,40
06.08.2023 11:15:00;06.08.2023 11:30:00;74,87;74,87;63,93
06.08.2023 11:30:00;06.08.2023 11:45:00;112,00;112,00;112,0
06.08.2023 11:45:00;06.08.2023 12:00:00;67,08;67,08;53,66
06.08.2023 12:00:00;06.08.2023 12:15:00;-162,70;-162,70;-160,74
06.08.2023 12:15:00;06.08.2023 12:30:00;38,47;38,47;33,90
06.08.2023 12:30:00;06.08.2023 12:45:00;-131,50;-131,50;-127,55
06.08.2023 12:45:00;06.08.2023 13:00:00;-132,75;-132,75;-133,32
06.08.2023 13:00:00;06.08.2023 13:15:00;-20,15;-20,15;-13,71
06.08.2023 13:15:00;06.08.2023 13:30:00;-96,35;-96,35;-93,90
06.08.2023 13:30:00;06.08.2023 13:45:00;53,98;53,98;48,39
06.08.2023 13:45:00;06.08.2023 14:00:00;53,74;53,74;-34,1
06.08.2023 14:00:00;06.08.2023 14:15:00;83,50;83,50;83,50
06.08.2023 14:15:00;06.08.2023 14:30:00;77,62;77,62;75,23
06.08.2023 14:30:00;06.08.2023 14:45:00;77,32;77,32;75,45
06.08.2023 14:45:00;06.08.2023 15:00:00;79,40;79,40;79,57
06.08.2023 15:00:00;06.08.2023 15:15:00;-12,38;-13,61;-15,45
06.08.2023 15:15:00;06.08.2023 15:30:00;58,27;58,27;54,5
06.08.2023 15:30:00;06.08.2023 15:45:00;97,79;97,79;98,3
06.08.2023 15:45:00;06.08.2023 16:00:00;81,23;81,23;80,64
06.08.2023 16:00:00;06.08.2023 16:15:00;75,14;75,14;75,46
06.08.2023 16:15:00;06.08.2023 16:30:00;71,62;71,62;69,1
06.08.2023 16:30:00;06.08.2023 16:45:00;112,53;112,53;112,61
06.08.2023 16:45:00;06.08.2023 17:00:00;128,63;128,63;128,46
06.08.2023 17:00:00;06.08.2023 17:15:00;-6855,54;-6855,54;-6877,21
06.08.2023 17:15:00;06.08.2023 17:30:00;-2309,78;-2309,78;-2292,52
06.08.2023 17:30:00;06.08.2023 17:45:00;-3367,45;-3367,45;-3379,50
06.08.2023 17:45:00;06.08.2023 18:00:00;-78,40;-78,40;-36,66
06.08.2023 18:00:00;06.08.2023 18:15:00;-36,62;-36,62;-38,52
06.08.2023 18:15:00;06.08.2023 18:30:00;3,50;3,50;3,50
06.08.2023 18:30:00;06.08.2023 18:45:00;3,50;3,50;3,50
06.08.2023 18:45:00;06.08.2023 19:00:00;63,43;62,85;62,85
06.08.2023 19:00:00;06.08.2023 19:15:00;42,51;39,69;39,69
06.08.2023 19:15:00;06.08.2023 19:30:00;68,73;68,73;59,31
06.08.2023 19:30:00;06.08.2023 19:45:00;100,30;100,30;100,40
06.08.2023 19:45:00;06.08.2023 20:00:00;114,94;114,94;114,93
06.08.2023 20:00:00;06.08.2023 20:15:00;-124,76;-124,76;-124,32
06.08.2023 20:15:00;06.08.2023 20:30:00;84,84;84,84;84,54
06.08.2023 20:30:00;06.08.2023 20:45:00;108,67;108,67;108,7
06.08.2023 20:45:00;06.08.2023 21:00:00;88,40;88,40;88,9
06.08.2023 21:00:00;06.08.2023 21:15:00;80,61;80,61;81,91
06.08.2023 21:15:00;06.08.2023 21:30:00;81,06;81,06;81,4
06.08.2023 21:30:00;06.08.2023 21:45:00;114,10;114,10;113,78
06.08.2023 21:45:00;06.08.2023 22:00:00;113,28;113,28;113,28
06.08.2023 22:00:00;06.08.2023 22:15:00;103,69;103,69;103,66
06.08.2023 22:15:00;06.08.2023 22:30:00;75,86;75,86;76,10
06.08.2023 22:30:00;06.08.2023 22:45:00;21,07;21,07;21,46
06.08.2023 22:45:00;06.08.2023 23:00:00;112,80;112,80;112,80
06.08.2023 23:00:00;06.08.2023 23:15:00;91,90;91,90;89,0
06.08.2023 23:15:00;06.08.2023 23:30:00;18,60;20,01;20,1
06.08.2023 23:30:00;06.08.2023 23:45:00;62,70;62,70;61,53
06.08.2023 23:45:00;07.08.2023 00:00:00;25,69;25,69;23,19
07.08.2023 00:00:00;07.08.2023 00:15:00;-65,48;-65,48;-64,70
07.08.2023 00:15:00;07.08.2023 00:30:00;-13,77;-13,77;-9,24
07.08.2023 00:30:00;07.08.2023 00:45:00;-10,04;-10,04;-5,16
07.08.2023 00:45:00;07.08.2023 01:00:00;-136,48;-136,48;-130,6
07.08.2023 01:00:00;07.08.2023 01:15:00;-18,72;-18,72;-15,42
07.08.2023 01:15:00;07.08.2023 01:30:00;36,43;6,16;5,77
07.08.2023 01:30:00;07.08.2023 01:45:00;-1665,24;-1665,24;-1672,35
07.08.2023 01:45:00;07.08.2023 02:00:00;-1823,29;-1823,29;-1823,20
07.08.2023 02:00:00;07.08.2023 02:15:00;21,81;25,28;23,74
07.08.2023 02:15:00;07.08.2023 02:30:00;-2524,46;-2524,46;-2536,88
07.08.2023 02:30:00;07.08.2023 02:45:00;-8,56;-7,93;-1849,0
07.08.2023 02:45:00;07.08.2023 03:00:00;-19,55;-17,06;-1979,79
07.08.2023 03:00:00;07.08.2023 03:15:00;-1399,23;-1399,23;-1705,27
07.08.2023 03:15:00;07.08.2023 03:30:00;-4411,80;-4411,80;-4470,45
07.08.2023 03:30:00;07.08.2023 03:45:00;-10,74;-12,72;-12,72
07.08.2023 03:45:00;07.08.2023 04:00:00;0,00;0,00;0,0
07.08.2023 04:00:00;07.08.2023 04:15:00;109,00;109,00;109,0
07.08.2023 04:15:00;07.08.2023 04:30:00;0,00;0,00;0,0
07.08.2023 04:30:00;07.08.2023 04:45:00;0,00;0,00;0,0
07.08.2023 04:45:00;07.08.2023 05:00:00;38,16;38,16;36,27
07.08.2023 05:00:00;07.08.2023 05:15:00;-2994,77;-2994,77;-3067,57
07.08.2023 05:15:00;07.08.2023 05:30:00;-142,06;-142,06;-300,23
07.08.2023 05:30:00;07.08.2023 05:45:00;65,14;65,14;64,72
07.08.2023 05:45:00;07.08.2023 06:00:00;65,02;65,02;64,60
07.08.2023 06:00:00;07.08.2023 06:15:00;-6733,36;-6733,36;-6781,95
07.08.2023 06:15:00;07.08.2023 06:30:00;-1641,77;-1641,77;-1642,43
07.08.2023 06:30:00;07.08.2023 06:45:00;18,13;17,83;16,57
07.08.2023 06:45:00;07.08.2023 07:00:00;8,90;8,20;7,18
07.08.2023 07:00:00;07.08.2023 07:15:00;-100,48;-110,33;-110,33
07.08.2023 07:15:00;07.08.2023 07:30:00;-149,91;-150,20;-150,20
07.08.2023 07:30:00;07.08.2023 07:45:00;-168,93;-111,85;-112,67
07.08.2023 07:45:00;07.08.2023 08:00:00;126,98;126,98;126,82
07.08.2023 08:00:00;07.08.2023 08:15:00;110,40;110,40;110,5
07.08.2023 08:15:00;07.08.2023 08:30:00;88,25;88,25;87,32
07.08.2023 08:30:00;07.08.2023 08:45:00;-28,81;-28,81;-9,86
07.08.2023 08:45:00;07.08.2023 09:00:00;-13,67;-13,67;-11,30
07.08.2023 09:00:00;07.08.2023 09:15:00;96,23;96,23;91,16
07.08.2023 09:15:00;07.08.2023 09:30:00;88,57;88,57;90,33
07.08.2023 09:30:00;07.08.2023 09:45:00;75,40;75,40;66,50
07.08.2023 09:45:00;07.08.2023 10:00:00;59,28;59,28;59,40
07.08.2023 10:00:00;07.08.2023 10:15:00;24,08;24,76;23,97
07.08.2023 10:15:00;07.08.2023 10:30:00;-17,52;-17,52;-16,65
07.08.2023 10:30:00;07.08.2023 10:45:00;-63,00;-63,00;-67,11
07.08.2023 10:45:00;07.08.2023 11:00:00;0,00;0,00;0,0
07.08.2023 11:00:00;07.08.2023 11:15:00;35,32;35,32;35,49
07.08.2023 11:15:00;07.08.2023 11:30:00;-21,09;-15,71;-16,40
07.08.2023 11:30:00;07.08.2023 11:45:00;-38,73;-36,03;-37,64
07.08.2023 11:45:00;07.08.2023 12:00:00;-579,35;-579,35;-580,2
07.08.2023 12:00:00;07.08.2023 12:15:00;-15,08;4,53;-96,67
07.08.2023 12:15:00;07.08.2023 12:30:00;-88,78;-88,78;-87,56
07.08.2023 12:30:00;07.08.2023 12:45:00;0,00;0,00;0,0
07.08.2023 12:45:00;07.08.2023 13:00:00;0,00;0,00;0,0
07.08.2023 13:00:00;07.08.2023 13:15:00;0,00;0,00;0,0
07.08.2023 13:15:00;07.08.2023 13:30:00;104,46;104,46;104,46
07.08.2023 13:30:00;07.08.2023 13:45:00;-41,21;-36,32;-36,32
07.08.2023 13:45:00;07.08.2023 14:00:00;-47,62;-39,64;-1190,29
07.08.2023 14:00:00;07.08.2023 14:15:00;-527,19;-527,19;-415,32
07.08.2023 14:15:00;07.08.2023 14:30:00;-61,79;-55,76;-55,76
07.08.2023 14:30:00;07.08.2023 14:45:00;-77,26;-77,26;-77,63
07.08.2023 14:45:00;07.08.2023 15:00:00;-1522,10;-1522,10;-1783,28
07.08.2023 15:00:00;07.08.2023 15:15:00;-782,61;-782,61;-723,16
07.08.2023 15:15:00;07.08.2023 15:30:00;-2990,28;-2990,28;-3045,11
07.08.2023 15:30:00;07.08.2023 15:45:00;-78,43;-78,43;-78,79
07.08.2023 15:45:00;07.08.2023 16:00:00;-171,84;-171,84;-182,89
07.08.2023 16:00:00;07.08.2023 16:15:00;-6716,80;-6716,80;-7796,61
07.08.2023 16:15:00;07.08.2023 16:30:00;-8461,00;-8411,24;-8788,85
07.08.2023 16:30:00;07.08.2023 16:45:00;-7848,46;-7848,46;-8576,89
07.08.2023 16:45:00;07.08.2023 17:00:00;-5189,90;-5114,62;-6264,12
07.08.2023 17:00:00;07.08.2023 17:15:00;-137,46;-137,46;-137,46
07.08.2023 17:15:00;07.08.2023 17:30:00;-8115,43;-8115,43;-8112,97
07.08.2023 17:30:00;07.08.2023 17:45:00;92,70;92,70;91,0
07.08.2023 17:45:00;07.08.2023 18:00:00;41,06;41,06;36,16
07.08.2023 18:00:00;07.08.2023 18:15:00;79,91;79,91;-26,8
07.08.2023 18:15:00;07.08.2023 18:30:00;91,99;91,99;88,52
07.08.2023 18:30:00;07.08.2023 18:45:00;81,46;81,46;73,66
07.08.2023 18:45:00;07.08.2023 19:00:00;95,74;95,74;94,27
07.08.2023 19:00:00;07.08.2023 19:15:00;78,68;78,68;76,50
07.08.2023 19:15:00;07.08.2023 19:30:00;99,44;99,44;97,98
07.08.2023 19:30:00;07.08.2023 19:45:00;119,48;119,48;119,62
07.08.2023 19:45:00;07.08.2023 20:00:00;688,13;688,13;686,26
07.08.2023 20:00:00;07.08.2023 20:15:00;4,85;4,85;5,45
07.08.2023 20:15:00;07.08.2023 20:30:00;71,57;72,54;28,7
07.08.2023 20:30:00;07.08.2023 20:45:00;116,45;116,45;116,63
07.08.2023 20:45:00;07.08.2023 21:00:00;105,14;105,14;105,13
07.08.2023 21:00:00;07.08.2023 21:15:00;100,45;100,45;92,99
07.08.2023 21:15:00;07.08.2023 21:30:00;96,06;96,06;93,22
07.08.2023 21:30:00;07.08.2023 21:45:00;18,75;18,75;20,81
07.08.2023 21:45:00;07.08.2023 22:00:00;-8965,71;-8965,71;-9033,14
07.08.2023 22:00:00;07.08.2023 22:15:00;83,02;83,02;-1041,95
07.08.2023 22:15:00;07.08.2023 22:30:00;26,85;26,85;19,39
07.08.2023 22:30:00;07.08.2023 22:45:00;-416,03;-402,32;-402,32
07.08.2023 22:45:00;07.08.2023 23:00:00;-3283,41;-3283,41;-2415,95
07.08.2023 23:00:00;07.08.2023 23:15:00;132,61;132,61;132,34
07.08.2023 23:15:00;07.08.2023 23:30:00;-350,31;-365,76;-376,41
07.08.2023 23:30:00;07.08.2023 23:45:00;-547,36;-600,89;-600,89
07.08.2023 23:45:00;08.08.2023 00:00:00;-952,19;-997,96;-997,96
08.08.2023 00:00:00;08.08.2023 00:15:00;105,22;105,22;103,85
08.08.2023 00:15:00;08.08.2023 00:30:00;116,65;116,65;116,26
08.08.2023 00:30:00;08.08.2023 00:45:00;82,02;82,02;79,91
08.08.2023 00:45:00;08.08.2023 01:00:00;79,00;79,00;78,95
08.08.2023 01:00:00;08.08.2023 01:15:00;72,95;72,95;72,8
08.08.2023 01:15:00;08.08.2023 01:30:00;77,05;77,05;77,8
08.08.2023 01:30:00;08.08.2023 01:45:00;77,44;77,44;76,0
08.08.2023 01:45:00;08.08.2023 02:00:00;76,86;76,86;76,88
08.08.2023 02:00:00;08.08.2023 02:15:00;70,66;70,66;70,66
08.08.2023 02:15:00;08.08.2023 02:30:00;-148,19;-132,36;-135,59
08.08.2023 02:30:00;08.08.2023 02:45:00;-96,68;-88,50;-91,5
08.08.2023 02:45:00;08.08.2023 03:00:00;70,29;70,29;70,66
08.08.2023 03:00:00;08.08.2023 03:15:00;69,87;69,87;70,19
08.08.2023 03:15:00;08.08.2023 03:30:00;68,71;68,71;70,66
08.08.2023 03:30:00;08.08.2023 03:45:00;70,96;70,96;69,12
08.08.2023 03:45:00;08.08.2023 04:00:00;47,80;47,80;42,87
08.08.2023 04:00:00;08.08.2023 04:15:00;97,12;97,12;96,59
08.08.2023 04:15:00;08.08.2023 04:30:00;76,98;76,98;77,25
08.08.2023 04:30:00;08.08.2023 04:45:00;19,73;18,87;17,52
08.08.2023 04:45:00;08.08.2023 05:00:00;103,85;103,85;99,53
08.08.2023 05:00:00;08.08.2023 05:15:00;-2486,05;-2486,05;-2493,61
08.08.2023 05:15:00;08.08.2023 05:30:00;48,08;48,08;57,19
08.08.2023 05:30:00;08.08.2023 05:45:00;72,82;72,82;60,86
08.08.2023 05:45:00;08.08.2023 06:00:00;124,25;124,25;121,4
08.08.2023 06:00:00;08.08.2023 06:15:00;66,03;66,03;59,6
08.08.2023 06:15:00;08.08.2023 06:30:00;114,73;114,73;113,67
08.08.2023 06:30:00;08.08.2023 06:45:00;143,86;143,86;145,11
08.08.2023 06:45:00;08.08.2023 07:00:00;143,55;143,55;143,56
08.08.2023 07:00:00;08.08.2023 07:15:00;69,38;69,38;66,61
08.08.2023 07:15:00;08.08.2023 07:30:00;-29,58;-23,50;-23,50
08.08.2023 07:30:00;08.08.2023 07:45:00;-11,12;-11,59;-11,59
08.08.2023 07:45:00;08.08.2023 08:00:00;71,94;71,94;71,94
08.08.2023 08:00:00;08.08.2023 08:15:00;-20,28;-22,07;-25,77
08.08.2023 08:15:00;08.08.2023 08:30:00;-32,43;-33,97;-33,97
08.08.2023 08:30:00;08.08.2023 08:45:00;-53,82;-48,76;-48,76
08.08.2023 08:45:00;08.08.2023 09:00:00;-120,78;-122,98;-122,98
08.08.2023 09:00:00;08.08.2023 09:15:00;138,23;138,23;138,23
08.08.2023 09:15:00;08.08.2023 09:30:00;-126,02;-126,02;-128,92
08.08.2023 09:30:00;08.08.2023 09:45:00;-19,30;-19,30;-15,18
08.08.2023 09:45:00;08.08.2023 10:00:00;-18,08;-18,08;-17,92
08.08.2023 10:00:00;08.08.2023 10:15:00;97,35;97,35;96,98
08.08.2023 10:15:00;08.08.2023 10:30:00;-1,96;-1,96;-0,71
08.08.2023 10:30:00;08.08.2023 10:45:00;21,76;21,76;15,76
08.08.2023 10:45:00;08.08.2023 11:00:00;-3,29;-3,29;-2,75
08.08.2023 11:00:00;08.08.2023 11:15:00;138,66;138,66;138,15
08.08.2023 11:15:00;08.08.2023 11:30:00;76,51;76,51;75,7
08.08.2023 11:30:00;08.08.2023 11:45:00;79,98;79,98;79,17
08.08.2023 11:45:00;08.08.2023 12:00:00;-205,34;-184,64;-184,64
08.08.2023 12:00:00;08.08.2023 12:15:00;-54,06;-54,06;-52,21
08.08.2023 12:15:00;08.08.2023 12:30:00;-76,81;-76,81;-64,44
08.08.2023 12:30:00;08.08.2023 12:45:00;-138,92;-127,23;-127,23
08.08.2023 12:45:00;08.08.2023 13:00:00;-156,62;-142,51;-144,11
08.08.2023 13:00:00;08.08.2023 13:15:00;49,91;49,91;45,22
08.08.2023 13:15:00;08.08.2023 13:30:00;67,35;67,35;65,90
08.08.2023 13:30:00;08.08.2023 13:45:00;67,85;67,85;65,51
08.08.2023 13:45:00;08.08.2023 14:00:00;-109,76;-102,71;-102,71
08.08.2023 14:00:00;08.08.2023 14:15:00;0,00;0,00;0,0
08.08.2023 14:15:00;08.08.2023 14:30:00;27,98;27,98;19,95
08.08.2023 14:30:00;08.08.2023 14:45:00;-8,66;-1,00;-1,0
08.08.2023 14:45:00;08.08.2023 15:00:00;5,51;5,69;5,69
08.08.2023 15:00:00;08.08.2023 15:15:00;-143,57;-143,57;-143,46
08.08.2023 15:15:00;08.08.2023 15:30:00;-41,32;-41,32;-39,59
08.08.2023 15:30:00;08.08.2023 15:45:00;-10,64;-10,98;-10,98
08.08.2023 15:45:00;08.08.2023 16:00:00;-87,17;-87,17;-86,2
08.08.2023 16:00:00;08.08.2023 16:15:00;76,91;76,91;-126,29
08.08.2023 16:15:00;08.08.2023 16:30:00;24,77;24,77;26,15
08.08.2023 16:30:00;08.08.2023 16:45:00;105,34;105,34;106,20
08.08.2023 16:45:00;08.08.2023 17:00:00;121,25;121,25;120,95
08.08.2023 17:00:00;08.08.2023 17:15:00;-123,03;-123,03;-116,63
08.08.2023 17:15:00;08.08.2023 17:30:00;-37,84;-37,84;-22,51
08.08.2023 17:30:00;08.08.2023 17:45:00;48,86;49,17;48,14
08.08.2023 17:45:00;08.08.2023 18:00:00;26,85;26,85;37,55
08.08.2023 18:00:00;08.08.2023 18:15:00;-2406,55;-2406,55;-2391,12
08.08.2023 18:15:00;08.08.2023 18:30:00;-282,76;-282,76;-281,29
08.08.2023 18:30:00;08.08.2023 18:45:00;155,68;155,68;155,30
08.08.2023 18:45:00;08.08.2023 19:00:00;123,06;123,06;122,18
08.08.2023 19:00:00;08.08.2023 19:15:00;100,45;100,45;100,78
08.08.2023 19:15:00;08.08.2023 19:30:00;119,27;119,27;116,67
08.08.2023 19:30:00;08.08.2023 19:45:00;119,83;119,83;119,74
08.08.2023 19:45:00;08.08.2023 20:00:00;113,54;113,54;113,76
08.08.2023 20:00:00;08.08.2023 20:15:00;88,13;88,13;88,13
08.08.2023 20:15:00;08.08.2023 20:30:00;108,25;108,25;104,49
08.08.2023 20:30:00;08.08.2023 20:45:00;112,56;112,56;112,53
08.08.2023 20:45:00;08.08.2023 21:00:00;118,75;118,75;2,72
08.08.2023 21:00:00;08.08.2023 21:15:00;133,17;133,17;133,17
08.08.2023 21:15:00;08.08.2023 21:30:00;117,52;117,52;116,70
08.08.2023 21:30:00;08.08.2023 21:45:00;87,27;87,27;88,7
08.08.2023 21:45:00;08.08.2023 22:00:00;12,94;12,94;18,47
08.08.2023 22:00:00;08.08.2023 22:15:00;130,35;130,35;129,5
08.08.2023 22:15:00;08.08.2023 22:30:00;88,97;89,48;89,48
08.08.2023 22:30:00;08.08.2023 22:45:00;58,16;58,16;86,14
08.08.2023 22:45:00;08.08.2023 23:00:00;0,00;0,00;0,0
08.08.2023 23:00:00;08.08.2023 23:15:00;117,61;117,61;117,60
08.08.2023 23:15:00;08.08.2023 23:30:00;36,04;30,01;30,1
08.08.2023 23:30:00;08.08.2023 23:45:00;88,63;88,63;81,20
08.08.2023 23:45:00;09.08.2023 00:00:00;117,34;117,34;117,34
09.08.2023 00:00:00;09.08.2023 00:15:00;94,90;88,16;88,16
09.08.2023 00:15:00;09.08.2023 00:30:00;86,14;85,53;83,11
09.08.2023 00:30:00;09.08.2023 00:45:00;91,29;91,29;85,59
09.08.2023 00:45:00;09.08.2023 01:00:00;94,90;63,87;62,43
09.08.2023 01:00:00;09.08.2023 01:15:00;103,84;103,84;98,79
09.08.2023 01:15:00;09.08.2023 01:30:00;80,68;83,92;81,50
09.08.2023 01:30:00;09.08.2023 01:45:00;87,16;90,46;90,46
09.08.2023 01:45:00;09.08.2023 02:00:00;21,46;21,46;24,10
09.08.2023 02:00:00;09.08.2023 02:15:00;82,47;81,84;80,42
09.08.2023 02:15:00;09.08.2023 02:30:00;79,96;80,34;77,89
09.08.2023 02:30:00;09.08.2023 02:45:00;81,98;79,75;77,52
09.08.2023 02:45:00;09.08.2023 03:00:00;52,13;52,13;52,54
09.08.2023 03:00:00;09.08.2023 03:15:00;92,02;92,02;90,0
09.08.2023 03:15:00;09.08.2023 03:30:00;78,97;81,45;81,45
09.08.2023 03:30:00;09.08.2023 03:45:00;72,32;75,67;73,75
09.08.2023 03:45:00;09.08.2023 04:00:00;72,84;73,18;71,54
09.08.2023 04:00:00;09.08.2023 04:15:00;19,64;19,64;31,42
09.08.2023 04:15:00;09.08.2023 04:30:00;78,82;79,55;76,81
09.08.2023 04:30:00;09.08.2023 04:45:00;88,28;88,74;88,74
09.08.2023 04:45:00;09.08.2023 05:00:00;88,37;87,33;85,66
09.08.2023 05:00:00;09.08.2023 05:15:00;74,67;72,06;71,52
09.08.2023 05:15:00;09.08.2023 05:30:00;78,74;77,14;74,96
09.08.2023 05:30:00;09.08.2023 05:45:00;91,97;95,38;91,97
09.08.2023 05:45:00;09.08.2023 06:00:00;-33,27;-33,27;-35,51
09.08.2023 06:00:00;09.08.2023 06:15:00;51,69;60,38;60,38
09.08.2023 06:15:00;09.08.2023 06:30:00;81,64;80,98;77,8
09.08.2023 06:30:00;09.08.2023 06:45:00;87,65;87,11;85,22
09.08.2023 06:45:00;09.08.2023 07:00:00;4,00;4,00;8,19
09.08.2023 07:00:00;09.08.2023 07:15:00;-26,04;-26,04;-27,12
09.08.2023 07:15:00;09.08.2023 07:30:00;87,75;87,75;87,75
09.08.2023 07:30:00;09.08.2023 07:45:00;87,75;87,75;-127,91
09.08.2023 07:45:00;09.08.2023 08:00:00;67,70;66,58;-41,67
09.08.2023 08:00:00;09.08.2023 08:15:00;101,13;110,92;52,28
09.08.2023 08:15:00;09.08.2023 08:30:00;77,93;78,41;74,90
09.08.2023 08:30:00;09.08.2023 08:45:00;125,99;125,99;125,99
